date,actual_pnl_eur,ewma_volatility_eur,ewma_var_eur,ewma_exception
2017-10-09,2274.5934698799706,2323.0049853715745,5404.117709105437,False
2017-10-10,1522.5265894597717,2320.128780807383,5397.426656732223,False
2017-10-11,2698.170279846324,2280.154148055701,5304.431754814785,False
2017-10-12,1884.2148140975123,2307.371693963637,5367.74923487432,False
2017-10-13,3032.4112299073167,2284.1939965769557,5313.829847833652,False
2017-10-16,-1210.8756144972365,2335.855464962331,5434.012394981799,False
2017-10-17,-797.0704827157448,2284.0360533997186,5313.462417059068,False
2017-10-18,-2681.3130608857928,2223.045373558754,5171.576878674734,False
2017-10-19,1880.0109406793556,2253.171381132717,5241.660452347762,False
2017-10-20,-1954.287671635274,2232.541346675269,5193.667815546288,False
2017-10-23,-1799.427125535874,2216.8312590154624,5157.120686517901,False
2017-10-24,-1905.2792099471585,2194.02749752551,5104.071204455617,False
2017-10-25,-2649.271783337265,2177.7824942761345,5066.279675682645,False
2017-10-26,-889.1392241145215,2208.9116903471418,5138.697014783033,False
2017-10-27,1634.4129936968989,2152.665212706952,5007.848141102492,False
2017-10-30,1664.8707543107262,2125.1371289770127,4943.808242040929,False
2017-10-31,745.9285983237417,2100.3673549293258,4886.185130844621,False
2017-11-01,2196.971286354832,2044.5623034139787,4756.363167891154,False
2017-11-02,1123.539363238202,2054.02577436921,4778.378493428903,False
2017-11-03,1512.141943453288,2010.3783253187426,4676.839343123042,False
2017-11-06,1986.3521433542087,1984.01566165334,4615.51061655098,False
2017-11-07,504.9380904648516,1984.1559281440216,4615.836925203375,False
2017-11-08,82.23880316958753,1927.6825492984722,4484.460200386129,False
2017-11-09,-1216.9204336475227,1869.0661313775047,4348.098021171797,False
2017-11-10,-4967.60204280387,1836.479630097881,4272.290483197515,True
2017-11-13,1328.7356770464553,2156.599682184601,5017.001085807299,False
2017-11-14,1820.0834241474283,2116.0810872492943,4922.740738620427,False
2017-11-15,4015.965071126875,2099.498377707559,4884.1635875321745,False
2017-11-17,2511.372797992817,2260.7738407163906,5259.346418037721,False
2017-11-20,-2358.899840390544,2276.5878101152557,5296.135212128918,False
2017-11-21,2992.5260840282017,2281.6102737222946,5307.8192096636,False
2017-11-22,2063.8928072305275,2330.3891212630474,5421.295777938193,False
2017-11-24,1361.6362261733684,2315.264533545867,5386.110725456587,False
2017-11-27,1298.4011658120464,2269.3756986059616,5279.357331851927,False
2017-11-28,2552.556862392558,2223.1088216686153,5171.724481050222,False
2017-11-29,-5005.327977872003,2244.2399281598223,5220.882785712171,False
2017-11-30,96.14332608700032,2497.5216863527057,5810.104265417513,False
2017-12-01,4917.0926545572975,2421.5516330904456,5633.371493520084,False
2017-12-04,-1311.3495158523504,2638.701495703841,6138.537614759017,False
2017-12-05,-337.988248548171,2578.402432047308,5998.261016214989,False
2017-12-06,186.3656990638783,2501.224443919742,5818.718167611676,False
2017-12-07,-4019.3228428405446,2425.4567046552656,5642.45604845288,False
2017-12-08,830.5394380162147,2549.3464220239907,5930.666629069135,False
2017-12-11,-495.1011680816408,2480.0413089711524,5769.438826658504,False
2017-12-12,629.9867234240253,2407.5456611556287,5600.788730485648,False
2017-12-13,2927.8809898961813,2339.2974458622757,5442.019639930874,False
2017-12-14,1537.0107305811898,2378.7229795132594,5533.7371463227655,False
2017-12-15,2494.0410288564976,2336.7857735838506,5436.176616465673,False
2017-12-18,-990.0267758480852,2346.5182986168265,5458.817855385185,False
2017-12-19,-4046.700257286768,2287.9222930888095,5322.503162497797,False
2017-12-20,-2083.740681407159,2429.6213886940254,5652.144552312501,False
2017-12-21,3098.0138424822385,2410.268657327764,5607.123366841715,False
2017-12-22,778.4018009353522,2456.968189977124,5715.762725339255,False
2017-12-26,1876.5645185332803,2389.737577054824,5559.360931897,False
2017-12-27,4349.199022995498,2362.093268583965,5495.050653656487,False
2017-12-28,1738.4531412895533,2525.7964014183303,5875.881088699539,False
2017-12-29,1195.8547436924814,2485.5988761665253,5782.367661288299,False
2018-01-02,1539.101837283241,2427.614833718269,5647.476607410505,False
2018-01-03,3483.838556455704,2383.66210314452,5545.2272660819735,False
2018-01-04,896.0261305535622,2463.566963956155,5731.11376915665,False
2018-01-05,1626.628809451336,2398.579626433208,5579.930614670568,False
2018-01-08,-277.600019070573,2359.395780259061,5488.775357426598,False
2018-01-09,-5253.469327935261,2288.529494515045,5323.915724244835,False
2018-01-10,-1072.009152436848,2564.96815013418,5967.0082030471185,False
2018-01-11,4001.347800151733,2500.6539408532894,5817.3909790159005,False
2018-01-12,5392.083461688501,2615.0948313698896,6083.6203013725335,False
2018-01-16,4405.374228775022,2858.823457631287,6650.61787291863,False
2018-01-17,806.8211018051775,2974.380371425621,6919.4434536548,False
2018-01-18,-4963.288737370308,2890.532804813982,6724.384845324315,False
2018-01-19,1092.536492130358,3054.819668555547,7106.573241522343,False
2018-01-22,2906.982826281357,2973.823460487926,6918.147885078863,False
2018-01-23,2579.737838882312,2969.855445107917,6908.916900935418,False
2018-01-24,986.4230420665864,2947.9046324446417,6857.8516745627385,False
2018-01-25,2880.5729165554903,2868.2947972174097,6672.651503629126,False
2018-01-26,1919.1600124364493,2869.0329661360406,6674.368741323666,False
2018-01-29,-4011.647080817244,2821.0742032653,6562.79997527769,False
2018-01-30,-5727.286027490198,2906.295032988046,6761.053271327196,False
2018-01-31,3359.206682918425,3147.6762991269857,7322.590066642804,False
2018-02-01,-3991.586303419276,3160.76735799306,7353.044423604841,False
2018-02-02,-8722.707427941023,3216.6735841443137,7483.101753957456,True
2018-02-05,-8249.203727373788,3780.384517813413,8794.489486072142,False
2018-02-06,215.74386096752664,4185.306488719198,9736.478852241242,False
2018-02-07,-4695.13174196029,4058.1492955603335,9440.666986267117,False
2018-02-08,-11304.932517165142,4099.16051005754,9536.073337924527,True
2018-02-09,1487.419151173275,4843.864142091695,11268.513049097675,False
2018-02-12,5585.219267692821,4710.412251735068,10958.057527679804,False
2018-02-13,3645.4170914653305,4767.429603309366,11090.699722298112,False
2018-02-14,3416.816715669246,4707.6560906044,10951.64573809296,False
2018-02-15,6222.905459316453,4640.3429295116775,10795.051908889938,False
2018-02-16,1791.2981528525386,4750.188279910207,11050.590406262827,False
2018-02-20,-6574.380916627943,4626.332923306025,10762.459760738118,False
2018-02-21,-6634.583731402499,4765.72428959593,11086.732569366288,False
2018-02-22,1120.2769398345526,4898.005961768256,11394.465756198946,False
2018-02-23,7189.005745519028,4756.714820413543,11065.773409887604,False
2018-02-26,2732.026911207719,4936.563981791753,11484.16512410783,False
2018-02-27,-4655.990413508176,4832.734461167715,11242.621539541422,False
2018-02-28,-2166.0510739263505,4822.31249854977,11218.376428961832,False
2018-03-01,-2562.0038296217067,4705.4141793194585,10946.430272541449,False
2018-03-02,961.189382425298,4605.029756731649,10712.901184467482,False
2018-03-05,2553.814295081253,4470.9455620141625,10400.974703143978,False
2018-03-06,2873.9563846123974,4379.647361673103,10188.583328876799,False
2018-03-07,-83.29826203415394,4304.185157482517,10013.031990587595,False
2018-03-08,2548.372801561782,4173.1122191629,9708.110739183468,False
2018-03-09,782.4011114139662,4093.852207181824,9523.724378814839,False
2018-03-12,1450.8171230734945,3973.7611189578506,9244.350731033748,False
2018-03-13,689.9169610923241,3869.059705430361,9000.778820265003,False
2018-03-14,2119.507046651148,3754.9973034245904,8735.429993850887,False
2018-03-15,-1496.8526732367318,3677.437024756592,8554.997804461573,False
2018-03-16,-2235.336965136641,3584.2104517327284,8338.120364503395,False
2018-03-19,-4470.7856575938295,3517.8934846629304,8183.844029147734,False
2018-03-20,-540.3830807607425,3582.2221537806167,8333.49489178954,False
2018-03-21,1089.5031120694289,3475.6146877829815,8085.48883990906,False
2018-03-22,-2306.148682628451,3380.2846969344696,7863.7181183662915,False
2018-03-23,-3979.8780360919336,3325.6344446094695,7736.5826200542315,False
2018-03-26,6955.910720282722,3368.474364241556,7836.243176014416,False
2018-03-27,-299.633843670905,3683.599327683733,8569.333464775322,False
2018-03-28,-2812.684632225876,3572.136138631016,8310.031311888722,False
2018-03-29,3151.732557462183,3531.1781161193862,8214.748703293875,False
2018-04-02,-2987.244389642402,3509.5684693877756,8164.47714756102,False
2018-04-03,-590.0673761593032,3480.4402499466382,8096.714776189534,False
2018-04-04,2001.893710989744,3377.5060686764355,7857.254062425463,False
2018-04-05,-900.0724089557544,3311.1250527751745,7702.828727206894,False
2018-04-06,-2160.525746614549,3217.816649327659,7485.760921216621,False
2018-04-09,2561.955773574165,3164.357065736408,7361.395332582006,False
2018-04-10,4616.157801930587,3131.4826112007004,7284.91791516261,False
2018-04-11,1583.2450650387852,3239.806647739444,7536.917307272039,False
2018-04-12,-1746.6050401578611,3164.9591125337893,7362.795902869167,False
2018-04-13,268.1823379419468,3098.2230331188744,7207.544566400458,False
2018-04-16,2413.5242429976006,3004.5568909831713,6989.644535773459,False
2018-04-17,4486.425686537255,2972.4108633863866,6914.86169281482,False
2018-04-18,-2290.138071938963,3084.281713264858,7175.112206596744,False
2018-04-19,-4027.588003997318,3042.484183834958,7077.876612867337,False
2018-04-20,-5965.691338150369,3110.4011503581487,7235.875103549864,False
2018-04-23,-2326.2895522225936,3351.0428206314,7795.69134159568,False
2018-04-24,-5055.715712057697,3298.5475730099342,7673.569133894235,False
2018-04-25,-1834.4193576964044,3429.4615915029513,7978.120682497609,False
2018-04-26,2975.5292923407123,3355.2108818868296,7805.387702036121,False
2018-04-27,2165.221215817025,3333.64967151477,7755.2288261253325,False
2018-04-30,-2262.2370125744583,3275.319511017596,7619.5325812602705,False
2018-05-01,-2381.9992748102923,3223.5256790292683,7499.042110325796,False
2018-05-02,-3565.981720431627,3179.3216207032656,7396.208093215122,False
2018-05-03,881.2693884323264,3203.837440886492,7453.240419378739,False
2018-05-04,4645.196101829496,3113.7273533287735,7243.6130087592055,False
2018-05-07,-168.5685384507306,3226.1821024986857,7505.221875416427,False
2018-05-08,-609.3759037680724,3128.172121559681,7277.21656462419,False
2018-05-09,-794.9338858522449,3036.546313215491,7064.06306017541,False
2018-05-10,5430.588160011873,2950.4731645173465,6863.826973689481,False
2018-05-11,2490.8769327181835,3154.750647307078,7339.0474614917875,False
2018-05-14,-1497.220287037676,3118.905676919423,7255.659590835409,False
2018-05-15,-7909.305917389497,3046.049635101835,7086.1710928420325,True
2018-05-16,-2181.5177929413007,3532.0164895460052,8216.699051532543,False
2018-05-17,-1707.01377560169,3465.8582265197397,8062.791916991155,False
2018-05-18,1649.7444085779412,3386.189098877986,7877.453811275073,False
2018-05-21,1634.2915799813618,3307.808853814947,7695.114094805872,False
2018-05-22,-802.518605895164,3231.9279055507764,7518.588612131316,False
2018-05-23,2959.0263938130465,3139.6303403817515,7303.8723676212085,False
2018-05-24,1833.6737434030688,3129.088075741528,7279.347392687849,False
2018-05-25,1023.9363077848728,3066.832603589198,7134.519507398867,False
2018-05-29,2038.902718348524,2983.964011022157,6941.738333255776,False
2018-05-30,35.79648444712564,2935.85187017742,6829.812756686068,False
2018-05-31,-137.05053219189546,2846.4275003422667,6621.780564032617,False
2018-06-01,570.3654609588773,2759.918026812551,6420.52943420237,False
2018-06-04,-1548.6823833534502,2679.4845902495276,6233.413280052182,False
2018-06-05,2021.134088798948,2625.4074801242105,6107.611109877877,False
2018-06-06,183.06264374101653,2593.1250549838364,6032.510958783686,False
2018-06-07,3816.665630846017,2514.5278709192776,5849.666566729503,False
2018-06-08,186.5135939865036,2611.0334316268177,6074.1720727146085,False
2018-06-11,-142.26684177659484,2531.9030560929946,5890.087291819445,False
2018-06-12,-267.7054732750539,2455.018429988257,5711.226905334264,False
2018-06-13,-936.1298608491828,2381.1317761334362,5539.340845219111,False
2018-06-14,4363.758722958877,2319.952924129289,5397.017552923004,False
2018-06-15,-6609.933306207195,2490.3401549783175,5793.397525172347,True
2018-06-18,-564.8802237628204,2907.0878110229164,6762.897548823203,False
2018-06-19,1004.1929824525952,2821.9205071316287,6564.768772477915,False
2018-06-20,-3598.20797495391,2746.9884310670564,6390.450696627631,False
2018-06-21,-417.3781175756618,2805.3546570536473,6526.230842367324,False
2018-06-22,1255.254840524056,2721.8130237625232,6331.883941366618,False
2018-06-25,-2333.7162051334626,2656.7480217407583,6180.520112238823,False
2018-06-26,896.8237968780601,2638.4816329715436,6138.026137559156,False
2018-06-27,-996.2808898418164,2567.5178253004,5972.939634449549,False
2018-06-28,-439.4936071246913,2501.2343858441213,5818.7412959863195,False
2018-06-29,-137.63048547845733,2427.4250397479805,5647.035080611217,False
2018-07-02,794.7406183748337,2353.717339276689,5475.56532831939,False
2018-07-03,1619.7824121294946,2290.301934996502,5328.039037390737,False
2018-07-05,3753.381533642853,2255.6984904903493,5247.539387829358,False
2018-07-06,3431.4367824650194,2372.373814436894,5518.966779645429,False
2018-07-09,1650.076226900443,2448.8678135055657,5696.918431755715,False
2018-07-10,677.9474857738165,2408.423020820269,5602.8297742762525,False
2018-07-11,-2808.5306149809644,2340.95026175099,5445.864664659765,False
2018-07-12,2009.7397630793105,2371.606184261971,5517.181004819947,False
2018-07-13,109.792689077065,2351.4651123403833,5470.3258649742575,False
2018-07-16,-1320.2453665133507,2279.9886293916506,5304.046700822557,False
2018-07-17,-653.9891938888543,2234.0613534130835,5197.20387998933,False
2018-07-18,-1600.667201570394,2171.9186068792883,5052.6382337033765,False
2018-07-19,183.10762218711196,2141.944149184323,4982.907217769168,False
2018-07-20,-2831.7341009955644,2077.1761981135924,4832.234432489792,False
2018-07-23,-2468.477918574857,2130.0010285569165,4955.123364488187,False
2018-07-24,1527.058711104401,2151.8115885978054,5005.862314470949,False
2018-07-25,2334.3431612752875,2119.525896157905,4930.754562501451,False
2018-07-26,-1447.2489031292837,2133.025105968163,4962.158420544775,False
2018-07-27,-2724.605269316404,2098.208783649899,4881.163543137761,False
2018-07-30,-2267.8382521758244,2140.9670072688323,4980.634045751429,False
2018-07-31,4116.74740219552,2148.790534910918,4998.834292649095,False
2018-08-01,-4264.989009588122,2314.545153492663,5384.437197199188,False
2018-08-02,578.9258270199491,2475.2979591591447,5758.404144907508,False
2018-08-03,1717.79441473916,2404.076391093225,5592.718001451501,False
2018-08-06,-86.63751658810622,2368.513744025491,5509.986913050214,False
2018-08-07,-466.4013896607534,2296.4573320347636,5342.358632204573,False
2018-08-08,1394.5472954341565,2229.4270825845597,5186.422953899664,False
2018-08-09,2096.640757060564,2188.335015284444,5090.828510496098,False
2018-08-10,-1057.2990831524132,2182.9419778415595,5078.28242930622,False
2018-08-13,-6062.461716093603,2132.227572042803,4960.303079193038,True
2018-08-14,1205.247403670728,2545.352093009292,5921.374430257571,False
2018-08-15,-3608.9112070734623,2485.4065098061683,5781.920150214845,False
2018-08-16,1851.588868065568,2566.722656205786,5971.08979451679,False
2018-08-17,3120.782041673664,2529.522516687279,5884.549329033889,False
2018-08-20,4459.1766344846965,2568.838637552039,5976.012303223156,False
2018-08-21,953.544032748621,2719.568238615357,6326.66179021183,False
2018-08-22,2855.9625869894357,2647.0442182856973,6157.945689701031,False
2018-08-23,-1142.034747088033,2660.0420759535273,6188.1832282536725,False
2018-08-24,3998.93915419608,2594.1335773059086,6034.857132543561,False
2018-08-27,2650.579966321665,2699.119882004007,6279.0917992813875,False
2018-08-28,-2275.642927772181,2696.232129964981,6272.373883464642,False
2018-08-29,2559.338325405636,2672.863760242811,6218.010926241671,False
2018-08-30,-786.7920441972819,2666.188552935365,6202.482071913212,False
2018-08-31,-1625.593846269363,2592.1400847685854,6030.219575417444,False
2018-09-04,-3774.63677316211,2544.521984008384,5919.443307948087,False
2018-09-05,-1452.7967617790016,2634.5757847581995,6128.939775871717,False
2018-09-06,1481.22356401178,2578.9857110031367,5999.617925973853,False
2018-09-07,-3702.5022682064255,2526.6061534200126,5877.764853547153,False
2018-09-10,421.7563698269976,2612.1304940592627,6076.724221572017,False
2018-09-11,-762.9797461189078,2534.66070333763,5896.502538624358,False
2018-09-12,2029.2308784663928,2464.5411081498783,5733.379967430727,False
2018-09-13,1966.2607794012915,2440.6129924308516,5677.714846297966,False
2018-09-14,-1292.5813033149489,2414.780975419851,5617.620588442238,False
2018-09-17,-1615.0122990390091,2362.5289660098206,5496.064237436852,False
2018-09-18,-1315.2697570550872,2324.4669091824335,5407.518652454838,False
2018-09-19,-757.2794875868925,2276.56620795454,5296.084957988262,False
2018-09-20,3837.858966722163,2214.993636692367,5152.845737733279,False
2018-09-21,355.32561208646007,2344.264210548673,5453.574062399935,False
2018-09-24,-2048.4506925014302,2274.514362444016,5291.311651546996,False
2018-09-25,-269.3699739014511,2261.5878634806163,5261.240118164699,False
2018-09-26,742.5587520300203,2193.683317016982,5103.270520861316,False
2018-09-27,-672.9806900597101,2134.6183067822903,4965.864759871641,False
2018-09-28,-1707.080705606112,2076.143968337139,4829.833106943818,False
2018-10-01,-2136.674856567944,2055.869359359704,4782.6673134521525,False
2018-10-02,2941.025314838447,2060.8070409308607,4794.154078477904,False
2018-10-03,-6112.813684928403,2123.932182181067,4941.005116623849,True
2018-10-04,-5296.810399991425,2546.058151031319,5923.016966836063,False
2018-10-05,-2826.8217472560864,2788.698514851412,6487.482861365432,False
2018-10-08,-2590.974041992022,2791.0005936538237,6492.838297493297,False
2018-10-09,2256.525918512448,2779.4049802297654,6465.86286685604,False
2018-10-10,-8136.68894383886,2750.8364318391527,6399.402485043105,True
2018-10-11,2453.9202408573324,3329.47705028536,7745.521857599117,False
2018-10-12,2704.837348851447,3283.5340497067546,7638.642455876021,False
2018-10-15,-1207.5549727677603,3251.7178243619355,7564.626847685096,False
2018-10-16,6445.409602829521,3166.502806165202,7366.387071266774,False
2018-10-17,-1888.245590133253,3452.207108077348,8031.034666624418,False
2018-10-18,-4832.983786941502,3378.8456855197815,7860.370477221011,False
2018-10-19,-1388.0177792027102,3483.2551175090025,8103.263137358947,False
2018-10-22,-1042.4591314928398,3394.212403806877,7896.11880963918,False
2018-10-23,-162.78550596482978,3300.7030211876126,7678.583456179983,False
2018-10-24,-4869.891334155373,3200.3987181739626,7445.24075410703,False
2018-10-25,1608.0629419187703,3324.296818029502,7733.470835303664,False
2018-10-26,-2484.590616550392,3247.0054449923177,7553.664213956912,False
2018-10-29,-2287.2228546922006,3206.3769476049115,7459.148195434246,False
2018-10-30,1160.6077347198873,3158.779075140556,7348.418986017926,False
2018-10-31,-220.16255426700025,3075.716623755604,7155.186828825922,False
2018-11-01,4343.511599474025,2982.505503378972,6938.34533710078,False
2018-11-02,-3654.429170094448,3081.166063994381,7167.864122540113,False
2018-11-05,2097.526280503503,3118.534977939195,7254.797216050846,False
2018-11-06,1239.0810887821735,3066.8749198421133,7134.6179497238745,False
2018-11-07,6188.203087370786,2988.895746625137,6953.211265891098,False
2018-11-08,-881.3895858992282,3270.3393347135857,7607.946958703087,False
2018-11-09,-3034.8122778331654,3178.053344179782,7393.257640821021,False
2018-11-12,-4550.449884067204,3169.6414321885636,7373.688607243631,False
2018-11-13,-2216.6566952697367,3268.9791753653053,7604.782754894859,False
2018-11-14,1099.6353203762687,3215.566104485297,7480.525371007158,False
2018-11-15,2659.1268093446474,3129.221200274119,7279.657086661225,False
2018-11-16,3728.284711430186,3103.024512362226,7218.714477430481,False
2018-11-19,-1753.9071921552184,3144.0486431082145,7314.150876775785,False
2018-11-20,-3802.7808093145823,3078.394189238669,7161.415777595054,False
2018-11-21,-448.1130041180117,3126.593777627593,7273.5447875732725,False
2018-11-23,-932.6910294312372,3033.331773339209,7056.584922168203,False
2018-11-26,2036.0048947553444,2949.7847890487074,6862.225572881471,False
2018-11-27,215.3105990058024,2903.0803363822033,6753.574768712508,False
2018-11-28,4246.61621670529,2815.134887063553,6548.983059658499,False
2018-11-29,2336.007785176236,2920.8749243916045,6794.97117069761,False
2018-11-30,2813.3665734636106,2889.123681472899,6721.106734235526,False
2018-12-03,5682.962314158901,2884.634360995793,6710.663013087722,False
2018-12-04,-1940.5466651043864,3124.037789894409,7267.598670944105,False
2018-12-06,486.10718860305207,3065.9384644010584,7132.439428599442,False
2018-12-07,-3581.2786285148723,2974.921504741424,6920.70231799359,False
2018-12-10,1655.5987615211154,3014.744081794349,7013.34348545949,False
2018-12-11,-951.3075853925968,2950.901794628249,6864.824116436728,False
2018-12-12,-348.480183786326,2870.4792778853725,6677.733365586924,False
2018-12-13,-236.17299060904588,2784.341666174013,6477.347315707248,False
2018-12-14,-4347.104459077372,2700.139193457017,6281.463072313082,False
2018-12-17,-3134.7341127411228,2826.1538519493174,6574.617005194627,False
2018-12-18,2655.1597139634787,2845.612471270403,6619.8845228840055,False
2018-12-19,-244.19293426382623,2834.546189930574,6594.140502815557,False
2018-12-20,-2598.697514672194,2748.8453554224548,6394.770548654067,False
2018-12-21,-4643.607938762467,2740.06851503968,6374.352564688803,False
2018-12-24,-4939.361728807374,2889.858581387903,6722.816367090429,False
2018-12-26,9717.737467784447,3051.8917609372133,7099.761909859044,False
2018-12-27,2160.354371271722,3797.534201401584,8834.385616027957,False
2018-12-28,4038.938146503801,3719.6798129320537,8653.269224927115,False
2018-12-31,3720.6757342075343,3739.6040053951165,8699.619827705543,False
2019-01-02,2319.6120235702942,3738.471011695073,8696.984090220143,False
2019-01-03,-3697.5491386988256,3668.8460817211767,8535.012282395128,False
2019-01-04,4977.891465784789,3670.574594673799,8539.033404827713,False
2019-01-07,1945.4366372892105,3761.847284309775,8751.365432320355,False
2019-01-08,2368.7455632434467,3678.2453308096683,8556.878205529722,False
2019-01-09,1249.2732083192902,3613.084101347333,8405.29051790013,False
2019-01-10,-204.97603001172752,3516.3553763727873,8180.265854196914,False
2019-01-11,750.4306341755586,3409.602723975597,7931.92204824449,False
2019-01-14,-3153.101900909316,3310.839177523404,7702.163681922697,False
2019-01-15,1734.2059348468108,3301.5874654034965,7680.640981101312,False
2019-01-16,407.4848039496093,3229.070952716027,7511.942345977962,False
2019-01-17,1447.12372827,3132.291157689673,7286.7988755682945,False
2019-01-18,320.3800806422298,3057.486393729951,7112.776971962468,False
2019-01-22,-1221.725840935978,2965.381639643959,6898.5092731054665,False
2019-01-23,95.42814194499203,2890.5770729108535,6724.48782831736,False
2019-01-24,2293.453254323852,2802.6159311236547,6519.859613122506,False
2019-01-25,1558.9970734281474,2774.702211721274,6454.922591334205,False
2019-01-28,86.14622803779207,2717.1423102967074,6321.018237025163,False
2019-01-29,2324.739945944953,2634.4517199403303,6128.651157946424,False
2019-01-30,4687.328403081959,2616.9028758803966,6087.826441875723,False
2019-01-31,5762.134718551038,2784.879292821136,6478.59802231481,False
2019-02-01,-2656.1313648240493,3046.6951448959844,7087.672773179324,False
2019-02-04,-130.0794959159523,3024.683827643629,7036.466792084469,False
2019-02-05,2473.666697112942,2932.712867345155,6822.510344120619,False
2019-02-06,-1655.6806934028114,2907.214834211374,6763.193048947625,False
2019-02-07,-806.2209409599062,2847.676407219323,6624.685955890932,False
2019-02-08,1677.032548825663,2767.978467647116,6439.280823601692,False
2019-02-11,-2030.8020310966176,2714.9123005551824,6315.830458603877,False
2019-02-12,1968.7392294496565,2678.7969846731285,6231.813670281347,False
2019-02-13,69.27769803968249,2641.581370543534,6145.237205469841,False
2019-02-14,763.4204354141971,2561.164378351619,5958.15930664742,False
2019-02-15,4627.169556928956,2490.1722511170747,5793.006922381701,False
2019-02-19,3772.712008890933,2667.1224674419536,6204.65468194015,False
2019-02-20,-66.15045713643798,2746.039161242135,6388.242364788534,False
2019-02-21,-5207.748551586966,2662.433053346064,6193.74547342768,False
2019-02-22,3818.2704074771314,2879.318578471306,6698.296653713019,False
2019-02-25,-717.0632657778119,2944.112477815199,6849.0298037024995,False
2019-02-26,2002.9508533517703,2859.821877098851,6652.940543924398,False
2019-02-27,-4118.003688937515,2815.77254512252,6550.466474128342,False
2019-02-28,-2556.7234652698776,2910.384474127082,6770.566734027007,False
2019-03-01,-3882.743033187708,2890.385374422805,6724.0418709472315,False
2019-03-04,1091.2639584574058,2959.325863034126,6884.421430063516,False
2019-03-05,-193.38968171634383,2881.5975450133556,6703.598322683126,False
2019-03-06,-1082.0581931895558,2794.214043497928,6500.313899706466,False
2019-03-07,-146.84230777464137,2722.025934783703,6332.3792464681,False
2019-03-08,360.7763849849287,2639.347161337088,6140.039657632263,False
2019-03-11,2612.998200357275,2560.467497894168,5956.5381202767685,False
2019-03-12,4431.962058187134,2563.6496942855306,5963.9410160865955,False
2019-03-13,2639.628858252541,2712.2866793210246,6309.7223502277575,False
2019-03-14,-3286.280176544853,2707.9821859702306,6299.708601272315,False
2019-03-15,3505.461556118284,2746.116478280788,6388.422231117032,False
2019-03-18,1020.757692177543,2797.4956680634104,6507.948100037776,False
2019-03-19,101.09332937203732,2723.773094079591,6336.4437467817,False
2019-03-20,3687.503634718559,2640.9120900977755,6143.680226327713,False
2019-03-21,4166.783856365197,2715.1082208506677,6316.28623736676,False
2019-03-22,-725.3477877530946,2823.3365286863973,6568.062931211448,False
2019-03-25,50.38527509543815,2743.0864313313123,6381.373287837875,False
2019-03-26,1256.1601610481143,2659.5496047499287,6187.037568916155,False
2019-03-27,-54.97363285224003,2596.8227038306327,6041.11297631738,False
2019-03-28,-538.0438587872184,2517.7490327355827,5857.160109672805,False
2019-03-29,1041.006514297138,2444.603454953221,5686.99805030332,False
2019-04-01,-1996.562534533602,2383.8084156701048,5545.567639914813,False
2019-04-02,909.8704600517092,2362.3644355011406,5495.681482237769,False
2019-04-03,-2461.853695654992,2301.2152523825034,5353.427210090394,False
2019-04-04,2664.4020363002064,2311.168439698542,5376.58178624299,False
2019-04-05,1063.099674945661,2333.870578228687,5429.394857948774,False
2019-04-08,-334.2186639066157,2277.706218654721,5298.737019457012,False
2019-04-09,1106.4798464728854,2209.835063597891,5140.84510218186,False
2019-04-10,2228.5527705326213,2159.589453309894,5023.956333508493,False
2019-04-11,-3580.965429020439,2163.7892359237285,5033.726488863621,False
2019-04-12,-872.2832501225686,2273.8653500767778,5289.801823006244,False
2019-04-15,1098.0962247992109,2214.9240385551957,5152.683828254832,False
2019-04-16,-3061.206174793285,2164.2282933901815,5034.747889267286,False
2019-04-17,-1127.4862288015995,2228.2526908390555,5183.690910159219,False
2019-04-18,2389.654514755779,2177.952470267851,5066.675098969612,False
2019-04-22,-2155.7313011759225,2191.2314498871706,5097.566624976448,False
2019-04-23,2830.764232290456,2189.1176755780707,5092.649250606271,False
2019-04-24,1714.8999978272573,2232.822338209093,5194.321499603622,False
2019-04-25,-1729.3694451536223,2205.179987782871,5130.01577645609,False
2019-04-26,2882.3759001500803,2179.562518597902,5070.42063147933,False
2019-04-29,-1948.8811447884168,2227.9920681892404,5183.084611211895,False
2019-04-30,2749.652274644587,2212.238685031529,5146.436761794002,False
2019-05-01,-1079.9647783243215,2248.10926279496,5229.884204114577,False
2019-05-02,-2812.4021915201693,2195.617220136947,5107.769452273047,False
2019-05-03,3699.217625627061,2237.424243171649,5205.0271314298025,False
2019-05-06,214.2585068479698,2350.9053302507277,5469.0236171000615,False
2019-05-07,-1093.0735549037563,2279.891427669004,5303.820575801725,False
2019-05-08,-2207.5024628959163,2226.593634776425,5179.831368615005,False
2019-05-09,962.9683712646386,2225.452782914695,5177.177350311874,False
2019-05-10,1556.4099051746716,2170.5114993215666,5049.364812027924,False
2019-05-13,-2137.869952234012,2138.643884834844,4975.229654815984,False
2019-05-14,1051.4002352401296,2138.597456776964,4975.121647002239,False
2019-05-15,2721.7364258061093,2089.380215395156,4860.625222147515,False
2019-05-16,287.0878130068036,2132.6157773282107,4961.206179733438,False
2019-05-17,-2610.727515843936,2068.8432070191493,4812.848996372833,False
2019-05-20,-2431.877853538183,2105.2931795915256,4897.644312575428,False
2019-05-21,1486.6214886039172,2126.303271733427,4946.5210957631425,False
2019-05-23,2076.3513670808143,2093.441729354785,4870.073716512885,False
