date,actual_pnl_eur,historical_var_eur,parametric_var_eur,historical_exception,parametric_exception
2019-06-05,991.1735219186088,6088.141220199351,6214.327264954955,False,False
2019-06-06,2638.8143821123645,6088.141220199351,6209.565071156459,False,False
2019-06-07,6789.085546706197,6088.141220199351,6220.072173950826,False,False
2019-06-10,-2395.3177480138256,6088.141220199351,6272.865517467545,False,False
2019-06-11,-92.30213446543846,6088.141220199351,6284.515836007504,False,False
2019-06-12,768.911569539843,6088.141220199351,6284.462030844641,False,False
2019-06-13,2383.7569083786866,6088.141220199351,6284.656847506152,False,False
2019-06-14,162.98919178882045,6088.141220199351,6290.6109826027,False,False
2019-06-17,-598.8383742842162,6088.141220199351,6260.638474802288,False,False
2019-06-18,5014.9702343759045,5687.292571203534,6180.593497365507,False,False
2019-06-19,1433.1455974578632,5687.292571203534,6219.616696013645,False,False
2019-06-20,7676.854268521916,5687.292571203534,6221.080481735561,False,False
2019-06-21,-1647.5120593940792,5687.292571203534,6290.568378503268,False,False
2019-06-24,5736.581641771776,5687.292571203534,6296.167587477203,False,False
2019-06-25,-958.4413639877777,5687.292571203534,6345.536991443918,False,False
2019-06-26,-4076.210033689864,5687.292571203534,6336.345597388188,False,False
2019-06-27,2938.1293306113444,5687.292571203534,6368.4401907321935,False,False
2019-06-28,1457.903834596319,5687.292571203534,6377.516792988934,False,False
2019-07-01,-1478.267101548031,5687.292571203534,6378.829758762464,False,False
2019-07-02,4805.482091650959,5687.292571203534,6383.921886288312,False,False
2019-07-03,4484.2644292512505,5687.292571203534,6417.79873110233,False,False
2019-07-05,-6064.440941643623,5687.292571203534,6444.185929379721,True,False
2019-07-08,-2966.160687263575,6063.471121124113,6492.61251322837,False,False
2019-07-09,522.2848923650103,6063.471121124113,6493.62683997242,False,False
2019-07-10,1771.581297649394,6063.471121124113,6490.526148178087,False,False
2019-07-11,-3782.610394695679,6063.471121124113,6494.040467633168,False,False
2019-07-12,2288.528281636815,6063.471121124113,6505.63829296871,False,False
2019-07-15,2160.4528585309367,6063.471121124113,6507.3941130962785,False,False
2019-07-16,-3151.485132967763,6063.471121124113,6513.327774381703,False,False
2019-07-17,3128.9511647431323,6063.471121124113,6528.615325923436,False,False
2019-07-18,3365.5496019301845,6063.471121124113,6540.753911815672,False,False
2019-07-19,-3734.778012729156,6063.471121124113,6550.5194997769895,False,False
2019-07-22,393.9788186418547,6063.471121124113,6577.349616920729,False,False
2019-07-23,-914.9122854301972,6063.471121124113,6561.236372894393,False,False
2019-07-24,2261.8156651124877,6063.471121124113,6550.975926837972,False,False
2019-07-25,-3846.9714106988513,6063.471121124113,6554.849223447343,False,False
2019-07-26,2698.1961706747934,6063.471121124113,6576.34500020134,False,False
2019-07-29,383.4149076097416,6063.471121124113,6580.937973879887,False,False
2019-07-30,814.2005988948375,6063.471121124113,6565.777856557627,False,False
2019-07-31,-2022.0476177098435,6063.471121124113,6555.119735455884,False,False
2019-08-01,5838.887196531189,6063.471121124113,6540.11253618278,False,False
2019-08-02,446.69097872562793,6063.471121124113,6555.812487980222,False,False
2019-08-05,292.00003186474214,6063.471121124113,6555.7361859443145,False,False
2019-08-06,9567.190739050367,6063.471121124113,6552.571874490299,False,False
2019-08-07,1878.9288561121941,6063.471121124113,6691.611381360495,False,False
2019-08-08,6255.767041862781,6063.471121124113,6694.125988673249,False,False
2019-08-09,-3105.5039239624493,6063.471121124113,6748.118692559742,False,False
2019-08-12,5047.659968388779,6063.471121124113,6763.085660499317,False,False
2019-08-13,2140.538315220758,6063.471121124113,6794.473526988621,False,False
2019-08-14,-342.16343792763905,5688.301976234045,6731.7000246449625,False,False
2019-08-15,4390.530394368697,5688.301976234045,6731.710129980854,False,False
2019-08-16,-207.96875194657446,5688.301976234045,6730.27243492161,False,False
2019-08-19,-3388.167499596051,5688.301976234045,6727.854593463164,False,False
2019-08-20,2163.9299975432345,5688.301976234045,6739.932456242928,False,False
2019-08-21,-176.1119121516441,5688.301976234045,6718.52309009576,False,False
2019-08-22,-2576.6339507349576,5688.301976234045,6718.62554989181,False,False
2019-08-23,1325.2183721306205,5688.301976234045,6723.26292823644,False,False
2019-08-26,2637.9285144647934,5688.301976234045,6720.8209901692135,False,False
2019-08-27,4371.218588000114,5688.301976234045,6707.963151978729,False,False
2019-08-28,1477.9322187343791,5688.301976234045,6725.280713995794,False,False
2019-08-29,906.1474052238007,5688.301976234045,6715.442418290341,False,False
2019-08-30,-845.8191477013099,5688.301976234045,6708.39223767355,False,False
2019-09-03,-676.2282276305764,5688.301976234045,6708.627204830604,False,False
2019-09-04,4332.347355555155,5688.301976234045,6703.8117990835335,False,False
2019-09-05,-4718.362721281438,5688.301976234045,6699.7788507246005,False,False
2019-09-06,1073.5028705830264,5688.301976234045,6737.044623369977,False,False
2019-09-09,-6048.339174130506,5688.301976234045,6735.935977736931,True,False
2019-09-10,-6096.744492866818,6056.551075562195,6775.967813751749,True,False
2019-09-11,2189.4386244670213,6080.915752767452,6843.559659432725,False,False
2019-09-12,-1458.3941372181216,6080.915752767452,6846.456542268073,False,False
2019-09-13,-7001.530858292215,6080.915752767452,6847.759860065894,True,True
2019-09-16,4757.564718666901,6104.939780818227,6929.696002314165,False,False
2019-09-17,1159.424266670306,6104.939780818227,6955.457045041471,False,False
2019-09-18,1729.1779582718605,6104.939780818227,6950.098529818453,False,False
2019-09-19,712.3659253664927,6104.939780818227,6948.244298188272,False,False
2019-09-20,4864.58292447508,6104.939780818227,6946.252663509066,False,False
2019-09-23,183.78235810384,6104.939780818227,6958.884304777593,False,False
2019-09-24,1988.368638888444,6104.939780818227,6958.963526411276,False,False
2019-09-25,-5270.490002327282,6104.939780818227,6953.22214828638,False,False
2019-09-26,205.58719587179814,6104.939780818227,7002.961471248767,False,False
2019-09-27,-1932.1927804994198,6104.939780818227,7002.858261964617,False,False
2019-09-30,-68.27083012169714,6104.939780818227,7009.542491439339,False,False
2019-10-01,-2036.4558733644567,6104.939780818227,7002.948800820439,False,False
2019-10-02,-1284.8446595356502,6104.939780818227,7002.171353662451,False,False
2019-10-03,5990.674437799427,6104.939780818227,6996.613417236599,False,False
2019-10-04,5810.861217485474,6080.915752767452,6978.491365541451,False,False
2019-10-07,-4639.858212701031,6080.915752767452,6971.233417079359,False,False
2019-10-08,-2025.0077320847156,6080.915752767452,6995.039003341253,False,False
2019-10-09,597.7793698287438,6080.915752767452,6990.129566407834,False,False
2019-10-10,-3581.4386925237363,6080.915752767452,6985.246078861041,False,False
2019-10-11,-1529.3711925387256,6056.551075562195,6894.721121423413,False,False
2019-10-14,2844.7281346762106,6056.551075562195,6895.038632763004,False,False
2019-10-15,-2214.8635335264844,6056.551075562195,6896.050528647329,False,False
2019-10-16,926.6953407490064,6056.551075562195,6902.997705305758,False,False
2019-10-17,950.6360458446884,6056.551075562195,6846.801433797714,False,False
2019-10-18,-310.76118312196024,6056.551075562195,6838.428601849593,False,False
2019-10-21,-764.2995022901555,6056.551075562195,6794.502916051564,False,False
2019-10-22,1305.963797340909,6056.551075562195,6791.387933689171,False,False
2019-10-23,978.9419931837574,6056.551075562195,6788.689767836484,False,False
2019-10-24,929.4373803721778,6056.551075562195,6788.362284836838,False,False
2019-10-25,-602.8974041841218,6056.551075562195,6742.1234546852675,False,False
2019-10-28,-2964.355579958039,6056.551075562195,6742.23851022547,False,False
2019-10-29,-24.80038505958686,6056.551075562195,6747.2442182712575,False,False
2019-10-30,6263.045957684255,6056.551075562195,6735.041247228279,False,False
2019-10-31,5594.596622607545,6056.551075562195,6787.204140149229,False,False
2019-11-01,1576.6097586227602,6056.551075562195,6826.819846895121,False,False
2019-11-04,-3205.937180267532,6056.551075562195,6805.641131049777,False,False
2019-11-05,-6758.502337574246,6056.551075562195,6799.930833084353,True,False
2019-11-06,1539.337029713472,6080.915752767452,6880.65158348335,False,False
2019-11-07,-6953.271315618603,6080.915752767452,6881.4749770319695,True,True
2019-11-08,-2516.2375325303024,6434.240993667605,6917.815510031934,False,False
2019-11-11,-587.8620964859693,6434.240993667605,6928.924748170174,False,False
2019-11-12,2545.92050930309,6434.240993667605,6911.412105116303,False,False
2019-11-13,2209.514177948313,6434.240993667605,6878.108769653849,False,False
2019-11-14,4108.627624696426,6434.240993667605,6870.928577704734,False,False
2019-11-15,1236.195603427859,6434.240993667605,6890.695509170426,False,False
2019-11-18,1801.5989446873882,6434.240993667605,6884.318921512419,False,False
2019-11-19,2815.8075800080564,6434.240993667605,6870.655235799086,False,False
2019-11-20,2388.394358014206,6434.240993667605,6870.724540950745,False,False
2019-11-21,-3122.057874131673,6434.240993667605,6846.103954694536,False,False
2019-11-22,425.3769990247514,6434.240993667605,6865.937875160304,False,False
2019-11-25,1315.1708311595235,6434.240993667605,6862.47310261576,False,False
2019-11-26,2894.330386965483,6434.240993667605,6859.910573810965,False,False
2019-11-27,-404.3117575035892,6434.240993667605,6868.372593310796,False,False
2019-11-29,-832.3039974900248,6434.240993667605,6848.211964150766,False,False
2019-12-02,-6067.465122632331,6434.240993667605,6846.058124319338,False,False
2019-12-03,7140.889698628189,6434.240993667605,6906.148487786221,False,False
2019-12-04,-1547.0003272332056,6434.240993667605,6933.226735759277,False,False
2019-12-05,-963.3134638398099,6434.240993667605,6930.455012971302,False,False
2019-12-06,-461.817256781821,6434.240993667605,6933.81305508415,False,False
2019-12-09,-1017.4138600045845,6434.240993667605,6909.076869783931,False,False
2019-12-10,278.5266691631261,6434.240993667605,6910.636317883516,False,False
2019-12-11,4602.299535518606,6434.240993667605,6907.393949868879,False,False
2019-12-12,-2534.35352520403,6434.240993667605,6932.473507645975,False,False
2019-12-13,5193.49678471257,6434.240993667605,6946.183059736075,False,False
2019-12-16,-2091.814523041674,6434.240993667605,6942.879470364995,False,False
2019-12-17,-166.203892951855,6434.240993667605,6932.52785909465,False,False
2019-12-18,-2178.5019202127496,6434.240993667605,6926.3949856926865,False,False
2019-12-19,1257.2909947287658,6434.240993667605,6937.028740182519,False,False
2019-12-20,1822.673748972803,6434.240993667605,6922.31653698842,False,False
2019-12-23,-423.4589588611559,6434.240993667605,6882.06340471546,False,False
2019-12-24,2533.0865018688864,6434.240993667605,6835.27099732048,False,False
2019-12-26,3261.523965337587,6434.240993667605,6707.458143566915,False,False
2019-12-27,315.50850903702684,6434.240993667605,6715.089906729244,False,False
2019-12-30,-691.6982766733638,6434.240993667605,6695.639685071138,False,False
2019-12-31,-1689.3536209924173,6434.240993667605,6681.8020305614145,False,False
2020-01-02,7158.957154229251,6434.240993667605,6684.636300275971,False,False
2020-01-03,3837.002957955599,6434.240993667605,6726.317552975631,False,False
2020-01-06,653.9501883312204,6434.240993667605,6712.139767066873,False,False
2020-01-07,-941.7794044325301,6434.240993667605,6709.048970235744,False,False
2020-01-08,-2548.6561581639367,6434.240993667605,6707.312372646397,False,False
2020-01-09,1155.970341932572,6434.240993667605,6721.90543845399,False,False
2020-01-10,2813.9605859341054,6434.240993667605,6721.654645881202,False,False
2020-01-13,-203.83995852580324,6434.240993667605,6729.942431347889,False,False
2020-01-14,1371.3376885457985,6434.240993667605,6708.689391649404,False,False
2020-01-15,3342.930240489416,6434.240993667605,6707.515758101815,False,False
2020-01-16,1313.970470235937,6434.240993667605,6720.01712230184,False,False
2020-01-17,-1768.2052956696668,6434.240993667605,6719.666015090406,False,False
2020-01-21,2060.217591126867,6434.240993667605,6728.3395172478,False,False
2020-01-22,931.2382096775098,6434.240993667605,6726.812889790079,False,False
2020-01-23,2920.0299031244217,6434.240993667605,6726.655903698589,False,False
2020-01-24,337.2174617099099,6434.240993667605,6730.769211976924,False,False
2020-01-27,1142.4332441353818,6434.240993667605,6729.289928513842,False,False
2020-01-28,-1170.011764642459,6434.240993667605,6729.431244374053,False,False
2020-01-29,3590.703910850873,6434.240993667605,6729.325443129765,False,False
2020-01-30,759.1181569382211,6434.240993667605,6716.632730680062,False,False
2020-01-31,-708.4800626696253,6434.240993667605,6672.549791789015,False,False
2020-02-03,1739.6960466016576,6434.240993667605,6658.433192537908,False,False
2020-02-04,-2665.699195491483,6434.240993667605,6659.999585811891,False,False
2020-02-05,-491.86382076974456,6434.240993667605,6670.68501651354,False,False
2020-02-06,2187.3749212047105,6434.240993667605,6664.586970823913,False,False
2020-02-07,2456.2602334799735,6434.240993667605,6666.037742444098,False,False
2020-02-10,2469.8422433495625,6434.240993667605,6669.891174609039,False,False
2020-02-11,-2249.9297971637525,6434.240993667605,6664.894972520157,False,False
2020-02-12,78.24330112424774,6434.240993667605,6674.534896824723,False,False
2020-02-13,942.0316472040557,6434.240993667605,6674.520928558673,False,False
2020-02-14,1789.5739444640735,6434.240993667605,6674.695495541241,False,False
2020-02-18,3224.805959874477,6434.240993667605,6650.0615734193425,False,False
2020-02-19,1224.4527153792874,6434.240993667605,6644.762003289929,False,False
2020-02-20,2208.0707804208123,6434.240993667605,6644.918923203716,False,False
2020-02-21,2072.512838220736,6434.240993667605,6594.781047658304,False,False
2020-02-24,-1518.4916308209554,6434.240993667605,6581.104215831364,False,False
2020-02-25,-8472.07188915715,6434.240993667605,6585.558317429271,True,True
2020-02-26,-1248.3728102083755,6857.834516376867,6714.885539244764,False,False
2020-02-27,-7872.467673591597,6857.834516376867,6684.993619749934,True,True
2020-02-28,2296.175287304969,6977.883682382145,6783.430037494348,False,False
2020-03-02,10431.775324200098,6977.883682382145,6757.286554670089,False,False
2020-03-03,3893.0978939914485,6977.883682382145,6911.9161635120945,False,False
2020-03-04,8243.348206051316,6977.883682382145,6928.181178887601,False,False
2020-03-05,1653.214722061702,6977.883682382145,7014.565373429839,False,False
2020-03-06,13059.263903073115,6977.883682382145,7015.243060849914,False,False
2020-03-09,-8255.30553055208,6977.883682382145,7249.332410354087,True,True
2020-03-10,-5396.692109827094,7445.708634094898,7362.029947996441,False,False
2020-03-11,-25189.745936011124,7445.708634094898,7394.032547642791,True,True
2020-03-12,-29015.35865677502,8067.714980641443,8305.046890241098,True,True
2020-03-13,8652.999822537324,8365.856373440665,9355.738499691966,False,False
2020-03-16,-10171.74503777673,8365.856373440665,9423.415838686076,True,True
2020-03-17,-4333.026902098523,9338.905194953133,9550.668958903238,False,False
2020-03-18,-35216.12757346653,9338.905194953133,9575.580477062505,True,True
2020-03-19,4883.035890394361,17830.92549587624,10899.82910398253,False,False
2020-03-20,8484.169049796537,17830.92549587624,10906.014356336349,False,False
2020-03-23,13292.882098498738,17830.92549587624,10973.10341237201,False,False
2020-03-24,25659.309580580513,17830.92549587624,11140.067453021331,False,False
2020-03-25,1714.2136814001733,17830.92549587624,11748.343701662921,False,False
2020-03-26,19606.813480205354,17830.92549587624,11749.797740793645,False,False
2020-03-27,2506.8895103105397,17830.92549587624,12084.327823920123,False,False
2020-03-30,7954.563436246597,17830.92549587624,12087.75888519518,False,False
2020-03-31,-12888.798876316021,17830.92549587624,12132.118998334214,False,True
2020-04-01,-5700.163447790068,19162.2818767605,12291.188226562253,False,False
2020-04-02,8808.37095754048,19162.2818767605,12317.126582539648,False,False
2020-04-03,-4098.521929214455,19162.2818767605,12374.206243248935,False,False
2020-04-06,19419.18572498338,19162.2818767605,12392.134476625073,False,False
2020-04-07,-3748.378584483564,19162.2818767605,12701.876171036194,False,False
2020-04-08,6564.035326326134,19162.2818767605,12717.162011475648,False,False
2020-04-09,7689.98416884038,19162.2818767605,12745.857710741147,False,False
2020-04-13,-1180.097193782126,19162.2818767605,12774.733450046988,False,False
2020-04-14,8303.173965719501,19162.2818767605,12775.570565933102,False,False
2020-04-15,3012.0115859876564,19162.2818767605,12825.905979722877,False,False
2020-04-16,3021.6442088592535,19162.2818767605,12819.345898972657,False,False
2020-04-17,-1035.324118221353,19162.2818767605,12821.554375356705,False,False
2020-04-20,-765.6620881349388,19162.2818767605,12821.306993645318,False,False
2020-04-21,-4876.26501768016,19162.2818767605,12816.378323700163,False,False
2020-04-22,5280.184044825986,19162.2818767605,12837.802908206933,False,False
2020-04-23,2205.193330151778,19162.2818767605,12855.223058847547,False,False
2020-04-24,2942.4151061390576,19162.2818767605,12852.650671231955,False,False
2020-04-27,-2109.739397909038,19162.2818767605,12852.88213984985,False,False
2020-04-28,1656.8960764749727,19162.2818767605,12853.606132705741,False,False
2020-04-29,6034.70810120963,19162.2818767605,12850.698474586668,False,False
2020-04-30,-7797.684123214027,19162.2818767605,12872.76605420613,False,False
2020-05-01,-1869.1683974707328,19162.2818767605,12922.761388557388,False,False
2020-05-04,62.66446403742083,19162.2818767605,12920.045340698998,False,False
2020-05-05,16.07705975518195,19162.2818767605,12920.166509460954,False,False
2020-05-06,-9669.156119019455,19162.2818767605,12918.013126728029,False,False
2020-05-07,9592.760128676025,19162.2818767605,12999.87264875667,False,False
2020-05-08,49.73559352413599,19162.2818767605,13067.117417778712,False,False
2020-05-11,-3182.002916451071,19162.2818767605,13066.657110337806,False,False
2020-05-12,-1875.8872339044774,19162.2818767605,13072.342448391992,False,False
2020-05-13,-186.9675336434898,19162.2818767605,13077.299024409644,False,False
2020-05-14,6828.925653275908,19162.2818767605,13074.046585860495,False,False
2020-05-15,914.9387899428098,19162.2818767605,13106.155078543452,False,False
2020-05-18,160.22586469206544,19162.2818767605,13097.557646076099,False,False
2020-05-19,1735.3197910581484,19162.2818767605,13089.9412965246,False,False
2020-05-20,5733.1263227061845,19162.2818767605,13090.342241520757,False,False
2020-05-21,-2152.8029382391787,19162.2818767605,13110.101824213854,False,False
2020-05-22,2619.532575072836,19162.2818767605,13115.989182346242,False,False
2020-05-26,-3986.1956758822485,19162.2818767605,13117.964629342101,False,False
2020-05-27,4884.05714316471,19162.2818767605,13133.11962555383,False,False
2020-05-28,-423.91242369565475,19162.2818767605,13140.350800259592,False,False
2020-05-29,5490.345578644951,19162.2818767605,13139.021605875772,False,False
2020-06-01,392.5967112820782,19162.2818767605,13147.358736105141,False,False
2020-06-02,141.33369223128796,19162.2818767605,13141.32339231298,False,False
2020-06-03,-2288.1951994402903,19162.2818767605,13141.408777053,False,False
2020-06-04,-2590.061789530262,19162.2818767605,13144.994870626586,False,False
2020-06-05,3043.2752237305285,19162.2818767605,13121.515477196213,False,False
2020-06-08,5474.289865322091,19162.2818767605,13119.218324656285,False,False
2020-06-09,2743.465565021619,19162.2818767605,13138.478710652373,False,False
2020-06-10,5673.212070301164,19162.2818767605,13142.202379003334,False,False
2020-06-11,-9237.615321316658,19162.2818767605,13160.696045877263,False,False
2020-06-12,-1047.185625993152,19162.2818767605,13240.433241324392,False,False
2020-06-15,1593.3833737594218,19162.2818767605,13241.47656597431,False,False
2020-06-16,1661.9398235624199,19162.2818767605,13226.207128837494,False,False
2020-06-17,-784.6488661905573,19162.2818767605,13226.570697158064,False,False
2020-06-18,2572.786460355992,19162.2818767605,13186.436980083909,False,False
2020-06-19,-101.02424699053313,19162.2818767605,13185.790431632744,False,False
2020-06-22,2013.653316181263,19162.2818767605,13163.973738823666,False,False
2020-06-23,2190.781246376994,19162.2818767605,13163.880452836169,False,False
2020-06-24,-3103.008024826404,19162.2818767605,13148.26951447386,False,False
2020-06-25,2367.788524370923,19162.2818767605,13154.738833240586,False,False
2020-06-26,-2569.218440661514,19162.2818767605,13156.779538338526,False,False
2020-06-29,2878.9462292519997,19162.2818767605,13161.426016261483,False,False
2020-06-30,2791.5537079827636,19162.2818767605,13150.944309051667,False,False
2020-07-01,296.57151768183735,19162.2818767605,13142.279551123582,False,False
2020-07-02,2287.373614389054,19162.2818767605,13106.095237355807,False,False
2020-07-06,3454.561671289025,19162.2818767605,13098.133282363566,False,False
2020-07-07,3752.4777714257493,19162.2818767605,13104.93298032941,False,False
2020-07-08,980.2118525445657,19162.2818767605,13112.032651398831,False,False
2020-07-09,4081.488093425872,19162.2818767605,13096.11407254258,False,False
2020-07-10,-246.69031920849204,19162.2818767605,13103.723500849259,False,False
2020-07-13,-595.1173788094511,19162.2818767605,13102.401484499904,False,False
2020-07-14,4997.647145373207,19162.2818767605,13091.79843454589,False,False
2020-07-15,2178.2963083494255,19162.2818767605,13102.43007949125,False,False
2020-07-16,-702.6285956860944,19162.2818767605,13098.22342289865,False,False
2020-07-17,892.8416024372111,19162.2818767605,13083.832341997248,False,False
2020-07-20,4373.52016588386,19162.2818767605,13083.829329323404,False,False
2020-07-21,2793.8431380701845,19162.2818767605,13093.231913530333,False,False
2020-07-22,5915.115476598965,19162.2818767605,13094.872332346413,False,False
2020-07-23,2446.687017789706,19162.2818767605,13100.432336579663,False,False
2020-07-24,132.14325605506178,19162.2818767605,13099.655116756956,False,False
2020-07-27,4646.910566690177,19162.2818767605,13099.843173854872,False,False
2020-07-28,3744.3037656665624,19162.2818767605,13112.64732774099,False,False
2020-07-29,2832.540645678572,19162.2818767605,13113.850627247602,False,False
2020-07-30,1067.9975409592032,19162.2818767605,13095.925976248227,False,False
2020-07-31,4663.0956479574825,19162.2818767605,13095.948010100921,False,False
2020-08-03,-1117.7017283191092,19162.2818767605,13108.503670036107,False,False
2020-08-04,6694.587386722029,19162.2818767605,13046.503010432229,False,False
2020-08-05,1208.6901718015076,19162.2818767605,13075.073370618407,False,False
2020-08-06,6309.190166101031,19162.2818767605,13049.7867596447,False,False
2020-08-07,-4141.302881050418,19162.2818767605,13063.452400458053,False,False
2020-08-10,-2692.595178635943,19162.2818767605,13067.688705655244,False,False
2020-08-11,-14446.238578232029,19162.2818767605,13075.550517237905,False,True
2020-08-12,35.345697350780256,19925.427330699345,13263.132091898875,False,False
2020-08-13,859.8103782859694,19925.427330699345,13251.81199345186,False,False
2020-08-14,-1425.0495619695546,19925.427330699345,13251.295380085618,False,False
2020-08-17,5411.268559384131,19925.427330699345,13241.524061260794,False,False
2020-08-18,4440.72060603099,19925.427330699345,13258.304525685055,False,False
2020-08-19,-6449.355897990223,19925.427330699345,13269.494932157302,False,False
2020-08-20,2780.372399812947,19925.427330699345,13302.233933129093,False,False
2020-08-21,1992.3826155857585,19925.427330699345,13305.569312376905,False,False
2020-08-24,-77.08847747599532,19925.427330699345,13303.814767736949,False,False
2020-08-25,-1297.9379236932261,19925.427330699345,13292.866820711715,False,False
2020-08-26,3816.3353338870775,19925.427330699345,13295.302769489263,False,False
2020-08-27,-6160.079875240648,19925.427330699345,13303.550643019964,False,False
2020-08-28,3608.6684935678904,19925.427330699345,13339.317686971115,False,False
2020-08-31,3113.0708167497464,19925.427330699345,13345.223287505913,False,False
2020-09-01,6312.996226624479,19925.427330699345,13339.073124845714,False,False
2020-09-02,4237.606342068273,19925.427330699345,13341.794267718746,False,False
2020-09-03,-10238.962644983014,19925.427330699345,13352.002725825438,False,False
2020-09-04,-7451.493314417462,19925.427330699345,13412.00588150652,False,False
2020-09-08,-5581.388170626649,19925.427330699345,13428.319418358851,False,False
2020-09-09,4715.878989225419,19925.427330699345,13457.704634053998,False,False
2020-09-10,-2685.6939127239575,19925.427330699345,13467.563219050277,False,False
2020-09-11,1064.0179461990808,19925.427330699345,13429.170571799214,False,False
2020-09-14,4768.533789084495,19925.427330699345,13415.720552212673,False,False
2020-09-15,635.1050609556764,19925.427330699345,13429.174913747585,False,False
2020-09-16,-1894.10493210162,19925.427330699345,13428.262363347178,False,False
2020-09-17,-2796.9058131872225,19925.427330699345,13433.535888023698,False,False
2020-09-18,-2855.5918051428484,19925.427330699345,13428.638976117463,False,False
2020-09-21,-4318.292791358714,19925.427330699345,13438.244707508455,False,False
2020-09-22,272.8797243468358,19925.427330699345,13456.22301980054,False,False
2020-09-23,-9650.36453596338,19925.427330699345,13428.473446459786,False,False
2020-09-24,1521.9851140514052,19925.427330699345,13512.93034048174,False,False
2020-09-25,3866.3864890470586,19925.427330699345,13508.591036240094,False,False
2020-09-28,4158.34136479517,19925.427330699345,13516.871912524284,False,False
2020-09-29,997.1251294606798,19925.427330699345,13521.354517837462,False,False
2020-09-30,-798.3700223450794,19925.427330699345,13518.523691767363,False,False
2020-10-01,3165.784148731554,19925.427330699345,13496.923244655318,False,False
2020-10-02,-3306.250320192028,19925.427330699345,13480.350619857143,False,False
2020-10-05,-1114.7790897325092,19925.427330699345,13470.519905996172,False,False
2020-10-06,-2472.387429541701,19925.427330699345,13467.330107138976,False,False
2020-10-07,1166.3179794005937,19925.427330699345,13474.932517176892,False,False
2020-10-08,4877.363468003993,19925.427330699345,13461.076917757384,False,False
2020-10-09,4892.365033594714,19925.427330699345,13471.94314590951,False,False
2020-10-12,5394.095197881272,19925.427330699345,13482.604261195334,False,False
2020-10-13,-1854.3522432889147,19925.427330699345,13494.010006319566,False,False
2020-10-14,-1672.1642995013383,19925.427330699345,13499.08345250252,False,False
2020-10-15,-249.7110074670794,19925.427330699345,13503.38575429779,False,False
2020-10-16,-2132.505235670118,19925.427330699345,13503.294042945468,False,False
2020-10-19,-4716.334812362128,19925.427330699345,13507.915425067098,False,False
2020-10-20,-219.18785825886232,19925.427330699345,13530.579423568044,False,False
2020-10-21,656.7262985301413,19925.427330699345,13531.043941259062,False,False
2020-10-22,-2810.063375802069,19925.427330699345,13530.967377922867,False,False
2020-10-23,1866.2440593813672,19925.427330699345,13539.189396481916,False,False
2020-10-26,-1338.374673968062,19925.427330699345,13530.131791043155,False,False
2020-10-27,886.8774801454429,19925.427330699345,13532.889846520127,False,False
2020-10-28,-11114.882366359574,19925.427330699345,13507.284298461676,False,False
2020-10-29,-1594.5480308884598,19925.427330699345,13596.475984538698,False,False
2020-10-30,-6073.14813502543,19925.427330699345,13599.199291651368,False,False
2020-11-02,5878.86372873212,19925.427330699345,13622.804803009813,False,False
2020-11-03,3536.624846473601,19925.427330699345,13603.120421483063,False,False
2020-11-04,14062.577067851862,19925.427330699345,13609.414982127277,False,False
2020-11-05,8342.412308151681,19925.427330699345,13707.853768544093,False,False
2020-11-06,-2022.7529434622304,19925.427330699345,13746.33596099094,False,False
2020-11-09,-8526.336305809922,19925.427330699345,13750.87033010938,False,False
2020-11-10,-2704.4928059041795,19925.427330699345,13814.754577672806,False,False
2020-11-11,2146.671978072962,19925.427330699345,13821.588487184514,False,False
2020-11-12,2937.599823870252,19925.427330699345,13813.858787520143,False,False
2020-11-13,4478.4493205543895,19925.427330699345,13817.7786272355,False,False
2020-11-16,3100.8013521547914,19925.427330699345,13828.33821457303,False,False
2020-11-17,303.07761202383324,19925.427330699345,13829.37793204121,False,False
2020-11-18,-2926.977290081328,19925.427330699345,13827.043453714274,False,False
2020-11-19,2044.709780762033,19925.427330699345,13825.922862851,False,False
2020-11-20,1721.113643073391,19925.427330699345,13827.45450061486,False,False
2020-11-23,-2829.8818292722235,19925.427330699345,13828.016480988845,False,False
2020-11-24,-1656.859878883049,19925.427330699345,13833.364459195449,False,False
2020-11-25,-404.0827718514161,19925.427330699345,13836.598186429794,False,False
2020-11-27,2346.1490870460734,19925.427330699345,13835.771248583529,False,False
2020-11-30,-1551.5929756047765,19925.427330699345,13802.828780167449,False,False
2020-12-01,913.5135147260612,19925.427330699345,13773.14444761912,False,False
2020-12-02,1555.323876165082,19925.427330699345,13769.523088551015,False,False
2020-12-03,4198.218300901362,19925.427330699345,13768.212054239888,False,False
2020-12-04,-2158.0113228138957,19925.427330699345,13777.243255696245,False,False
2020-12-07,4029.7012849338735,19925.427330699345,13781.264028473333,False,False
2020-12-08,2536.444702406548,19925.427330699345,13790.145416068926,False,False
2020-12-09,-5833.790974653991,19925.427330699345,13780.6554802386,False,False
2020-12-10,1758.8216625008808,19925.427330699345,13805.762213396134,False,False
2020-12-11,2132.544875790576,19925.427330699345,13790.372183304285,False,False
2020-12-14,-2956.0071359417684,19925.427330699345,13786.29185693057,False,False
2020-12-15,4729.710480697635,19925.427330699345,13795.951814961296,False,False
2020-12-16,510.4207912069447,19925.427330699345,13802.82149884688,False,False
2020-12-17,2927.5421507520496,19925.427330699345,13802.554185690411,False,False
